Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
Handicap International Belgique,hib,National NGO,37.5,83.33333333333333,87.60087719298245,69.47807017543859
Handicap International Federation,hi_fed,International NGO,50.0,33.333333333333336,69.44444444444444,50.925925925925924
Handicap International UK,hiuk,"Academic, Training and Research",50.0,13.333333333333334,71.85463102619966,45.062654786511
"Harvard Global Research and Support Services, Inc.",harvard_global,International NGO,0.0,0.0,55.55555555555556,18.51851851851852
Health Development Initiative,hdi,National NGO,0.0,0.0,76.38888888888889,25.462962962962962
Health Insurance Fund,hif,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
Health Poverty Action,hpa,International NGO,0.0,0.0,0.0,0.0
HealthNet TPO,healthnet,International NGO,62.5,66.66666666666667,81.94444444444444,70.37037037037038
HealthProm,hp_12,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
Healthright International-Kenya,hri,National NGO,0.0,0.0,59.93055555555556,19.97685185185185
Healthy Entrepreneurs Foundation,hefoundation,Foundation,62.5,33.333333333333336,77.0,57.611111111111114
Heartland Alliance International,ha-i,International NGO,0.0,0.0,78.33333333333333,26.11111111111111
Heifer International South Africa,hsa,National NGO,0.0,0.0,74.30555555555556,24.76851851851852
Heifer Nederland,heifernederland,National NGO,0.0,0.0,73.11728395061728,24.372427983539094
HelpAge International,helpage_international,International NGO,12.5,100.0,71.79616210413312,61.43205403471104
HelpAge International UK,ageintl,National NGO,87.5,22.0,74.59126984126983,61.36375661375661
Helvetas Swiss Intercooperation,hsi,International NGO,0.0,0.0,67.36111111111111,22.453703703703706
Hiber for Electronic Media,7iberdotcom,Private Sector,0.0,0.0,0.0,0.0
Higher Population Council,hpc,Other Public Sector,0.0,0.0,77.08333333333333,25.694444444444443
HiiL innovating Justice,hiil_mfa,Foundation,0.0,31.333333333333332,76.62808641975309,35.98713991769547
Hilfswerk Austria Zimbabwe,hwa-zm,International NGO,0.0,0.0,0.0,0.0
Hivos,stichting_hivos,International NGO,62.5,18.666666666666668,71.26195852758352,50.80954173141672
HM Revenue and Customs,cbu_hmrc,Government,0.0,0.0,0.0,0.0
HM Treasury,hmtfitb,Government,0.0,0.0,57.03703703703703,19.012345679012345
Homeless International,hi,International NGO,0.0,0.0,48.92857142857142,16.309523809523807
Hope and Homes for Children,hhc,International NGO,0.0,0.0,0.0,0.0
Hope for Children,hfc,International NGO,0.0,0.0,65.27777777777777,21.759259259259256
Horizons for Green Development,horizons,National NGO,0.0,0.0,0.0,0.0
Hospice Africa Ltd,hauk,"Academic, Training and Research",0.0,0.0,62.361111111111114,20.787037037037038
HRWG Indonesia,hrwg_indonesia,National NGO,0.0,0.0,58.05555555555556,19.35185185185185
HTSPE,htspe,Private Sector,0.0,0.0,74.30555555555556,24.76851851851852
Huairou Commission,hc2022,International NGO,0.0,66.66666666666667,75.92592592592592,47.53086419753087
Human Relief Foundation,hrf,International NGO,0.0,0.0,67.36111111111111,22.453703703703706
Humanitarian Quality Assurance Initiative,hqai,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
I Choose Life Africa,ke-ngc-3372,National NGO,0.0,0.0,0.0,0.0
Ibrahimia Media Center,imc-2021,National NGO,0.0,66.66666666666667,91.66666666666667,52.77777777777778
ICA:UK,icauk,National NGO,0.0,0.0,66.875,22.291666666666668
ICCO Cooperation,icco-cooperation,International NGO,25.0,33.333333333333336,76.85185185185185,45.06172839506173
ICF Consulting Services Ltd,icf,Private Sector,75.0,0.0,74.30555555555556,49.76851851851851
ICLEI Colombia,iclei,National NGO,0.0,0.0,63.05555555555556,21.01851851851852
ICS,ics,International NGO,0.0,0.0,0.0,0.0
IDB Invest,idbinvest,Multilateral,50.0,102.0,78.23273966578715,76.7442465552624
iDE,ide,International NGO,0.0,0.0,55.55555555555556,18.51851851851852
IDEO.org,ideo_org,International NGO,0.0,0.0,55.55555555555556,18.51851851851852
IDH Investment Management B.V.,idh_im,Private Sector,0.0,0.0,77.08333333333333,25.694444444444443
"IDH, the Sustainable Trade Initiative",idh,International NGO,12.5,0.0,81.55753968253968,31.352513227513228
IDinsight,idinsight,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
IDOM INGENIERIA,idom_mx,Private Sector,0.0,0.0,59.02777777777778,19.675925925925927
IFOAM - Organics International,ifoam,International NGO,0.0,0.0,61.37605042016807,20.458683473389357
IGD Benin,igd_benin,National NGO,0.0,0.0,0.0,0.0
IHE Delft Institute for Water Education,ihedelft,"Academic, Training and Research",50.0,33.0,78.09027777777777,53.69675925925926
Iles de Paix,idp,National NGO,37.5,100.0,86.3425925925926,74.6141975308642
ILGA Asia,ilgaasia,Regional NGO,0.0,0.0,73.19444444444444,24.39814814814815
IMA World Health,us-imawh,International NGO,0.0,0.0,76.38888888888889,25.462962962962962
IMC WORLDWIDE,imcw_admin,Private Sector,62.5,2.0,71.50023559709771,45.33341186569924
IMPACT Initiatives,impact_initiatives,International NGO,25.0,0.0,71.52777777777779,32.17592592592593
ImpactAssets Inc.,ia,International NGO,0.0,0.0,61.80555555555556,20.60185185185185
"Imperial College of Science, Technology and Medicine",imperial,"Academic, Training and Research",25.0,0.0,67.11805555555556,30.70601851851852
Impunity Watch,iw_admin,International NGO,12.5,0.0,59.583333333333336,24.027777777777782
Index Initiative Foundation,iif,Foundation,0.0,0.0,0.0,0.0
Indigo Trust,indtrust,Foundation,0.0,0.0,0.0,0.0
Infrastructure Credit Guarantee Company Limited,infracredit,Private Sector,0.0,0.0,61.80555555555556,20.60185185185185
inHive,inhive,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Iniciativa Climatica de Mexico,icm_mx,National NGO,0.0,0.0,0.0,0.0
Initiative Sankofa d'Afrique de l'Ouest,isdao,International NGO,12.5,66.66666666666667,74.02777777777777,51.06481481481482
Innovate UK KTN,ktn,Other Public Sector,0.0,0.0,51.25,17.083333333333332
Innovations for Poverty Action,ipa_,International NGO,12.5,0.0,60.80555555555556,24.435185185185187
Instiglio,instiglio,International NGO,0.0,0.0,0.0,0.0
Institut de Formation Syndical International - Internationaal Syndicaal Vormingsinstituut,ifsi_isvi,National NGO,37.5,100.0,85.31746031746032,74.27248677248677
"Institut National de l'Eau, Benin",ine_benin,"Academic, Training and Research",0.0,0.0,0.0,0.0
Institute for Family Health,khf_ifh,National NGO,37.5,66.66666666666667,68.05555555555556,57.40740740740741
Institute for Security Studies,issafrica,International NGO,12.5,66.66666666666667,86.11111111111111,55.09259259259259
Institute for War & Peace Reporting,iwpr,International NGO,0.0,0.0,52.52645502645503,17.508818342151677
Institute of Development Studies,ids,"Academic, Training and Research",25.0,0.0,63.55555555555556,29.51851851851852
"Institute of Psychiatry, Rawalpindi Medical University",iop-rmu,"Academic, Training and Research",25.0,0.0,61.80555555555556,28.935185185185187
Institute of Tropical Medicine,itm,Other Public Sector,37.5,100.0,85.8848667672197,74.4616222557399
Instituto BVRio,bvrio,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Integrated Water Resources Management Programme,iwrm,Government,0.0,0.0,68.05555555555556,22.685185185185187
Integrity Action,integrity_action,International NGO,0.0,0.0,45.86988304093567,15.289961013645224
Integrity Research and Consultancy Ltd,integrity,Private Sector,0.0,0.0,63.0787037037037,21.026234567901234
Inter Islamic Network for Water Resources Development and Management,inwrdam,Multilateral,0.0,33.333333333333336,94.44444444444444,42.59259259259259
Inter-American Development Bank,iadb,Multilateral,87.5,94.66666666666667,81.75954204536373,87.97540290401014
Inter-American Foundation,iaf,Government,12.5,0.0,72.64408099688472,28.381360332294907
Interact Worldwide,iww_publish,International NGO,0.0,0.0,0.0,0.0
InterAction,interaction,International NGO,0.0,0.0,0.0,0.0
interburns,interburns,International NGO,0.0,0.0,0.0,0.0
InterClimate Network,icn,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
International Aids Vaccine Initiative (IAVI),iavi,International NGO,0.0,0.0,0.0,0.0
International Alert,international-alert,International NGO,50.0,0.0,60.0141715057174,36.6713905019058
International Bureau of Fiscal Documentation (IBFD),ibfd,"Academic, Training and Research",25.0,0.0,85.35296258960574,36.78432086320191
International Campaign Women´s Right to Safe Abortion,icwrsa,National NGO,0.0,0.0,64.93055555555556,21.64351851851852
International Center for Not-for-Profit Law,icnl_org,International NGO,75.0,0.0,86.11111111111111,53.7037037037037
International Center for Transitional Justice,ictj,International NGO,25.0,0.0,74.37461095549331,33.12487031849777
International Centre for Antimicrobial Resistance Solutions,icars,"Academic, Training and Research",0.0,0.0,74.30555555555556,24.76851851851852
"International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b)",icddrb,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
International Centre for Migration Policy Development,icmpd,Multilateral,0.0,0.0,54.861111111111114,18.287037037037038
International Centre of Insect Physiology and Ecology (icipe),icipe,"Academic, Training and Research",0.0,0.0,70.13888888888889,23.37962962962963
International Climate Initiative / BMU - IKI Secretariat,bmu_iki,Government,75.0,0.0,70.96153846153845,48.65384615384615
International Committee of the Red Cross (ICRC),icrc,Multilateral,62.5,0.0,77.18036529680366,46.56012176560122
International Council of Voluntary Agencies,icva,International NGO,0.0,0.0,0.0,0.0
International Crisis Group,crisisgroup,International NGO,25.0,0.0,65.20833333333333,30.069444444444443
International Development Law Organization (IDLO),idlo,Multilateral,100.0,0.0,73.03129523872377,57.677098412907924
INTERNATIONAL DISABILITY ALLIANCE,ida,International NGO,0.0,0.0,61.25,20.416666666666668
International Federation of Accountants,ifac,International NGO,0.0,0.0,57.0,19.0
International Federation of the Red Cross and Red Crescent (IFRC),ifrcrcs,International NGO,75.0,0.0,69.01335372757197,48.00445124252399
International Fertilizer Development Center,ifdc-us,International NGO,75.0,0.0,75.12731481481481,50.04243827160494
International Finance Corporation,ifcwbg,Multilateral,100.0,0.0,82.56895031320319,60.856316771067725
International Food Policy Research Institute,ifpri,International NGO,0.0,0.0,59.583333333333336,19.86111111111111
International Foundation for Electoral Systems,ifes,International NGO,0.0,0.0,0.0,0.0
International Fund for Agricultural Development (IFAD),ifad,Multilateral,100.0,0.0,86.0072098388912,62.00240327963039
International IDEA,idea,Multilateral,50.0,0.0,54.529558335452826,34.84318611181761
International Indigenous Women Forum,fimi_iiwf_2019,Foundation,0.0,33.333333333333336,72.61111111111111,35.31481481481482
International Initiative for Impact Evaluation,3ie,International NGO,0.0,0.0,71.52777777777777,23.84259259259259
International Institute for Environment and Development,iied,"Academic, Training and Research",12.5,0.0,74.99999999999999,29.16666666666666
International Labour Organization (ILO),ilo,Multilateral,87.5,41.666666666666664,78.76971639143389,69.31212768603352
International Media Support,ims,International NGO,75.0,38.666666666666664,65.94444444444444,59.87037037037036
International Medical Corps UK,imc_uk,International NGO,75.0,0.0,66.2037037037037,47.0679012345679
International Monetary Fund,imf,Multilateral,0.0,0.0,65.99049707602339,21.996832358674464
International Nepal Fellowship Nepal,infnepal,National NGO,37.5,33.333333333333336,71.52777777777777,47.4537037037037
International Network for Advancing Science and Policy,inasp,International NGO,0.0,0.0,0.0,0.0
International Network for Bamboo and Rattan (INBAR),inbar,Multilateral,0.0,0.0,53.27221490264968,17.757404967549892
International Network of People who Use Drugs (INPUD),inpud_admin,International NGO,0.0,0.0,81.36160714285714,27.12053571428571
International NGO Safety Orgnisation,inso,International NGO,0.0,0.0,56.80555555555555,18.935185185185183
International Organization for Migration (IOM),iom,Multilateral,87.5,96.0,92.2237858520897,91.90792861736323
International Peace Information Service,ipis,National NGO,25.0,100.0,86.11111111111111,70.37037037037037
International Planned Parenthood Federation,ippf,International NGO,75.0,36.0,74.57799145299145,61.859330484330485
International Potato Center,cip,Multilateral,25.0,0.0,0.0,8.333333333333334
International Primary Care Respiratory Group,ipcrg,"Academic, Training and Research",0.0,0.0,0.0,0.0
International Procurement Agency,ipa,Private Sector,0.0,0.0,66.5625,22.1875
International Rescue Committee UK,irc_uk,International NGO,75.0,26.666666666666668,75.26871104663658,58.978459237767744
International Service,unais,International NGO,0.0,0.0,67.36111111111111,22.453703703703706
International Trade Centre (ITC),itc,International NGO,25.0,49.333333333333336,73.61039886039886,49.31457739791074
International Treatment Preparedness Coalition (ITPC),itpc,International NGO,0.0,0.0,0.0,0.0
International Union for Conservation of Nature and Natural Resources,iucn,Other Public Sector,0.0,0.0,86.11111111111111,28.703703703703706
International Women's Development Agency,iwda,International NGO,0.0,0.0,0.0,0.0
International Women's Rights Action Watch Asia Pacific,iwrawasiapacific,International NGO,0.0,0.0,69.93055555555556,23.310185185185187
International Youth Alliance for Family Planning,iyafp,International NGO,0.0,0.0,0.0,0.0
Internews Europe,ieu,International NGO,0.0,11.0,73.99537037037037,28.331790123456788
Interpeace,interpeace,International NGO,25.0,0.0,69.21296296296296,31.40432098765432
INTERSOS Onlus,intersos_main,International NGO,75.0,33.333333333333336,81.25,63.19444444444445
INTRAC,intrac,International NGO,0.0,0.0,0.0,0.0
IntraHealth International,intrahealth,International NGO,0.0,0.0,0.0,0.0
InvestInternational,investinternational,Private Sector,37.5,68.33333333333333,82.8146878910366,62.88267374145664
IOD PARC,iodparc,Private Sector,50.0,0.0,69.76495726495726,39.92165242165242
iPartner India,ip-india,International NGO,0.0,0.0,0.0,0.0
Ipas,ipas,International NGO,62.5,22.0,69.09722222222221,51.199074074074076
Iraq Foundation,iraq_foundation,International NGO,12.5,0.0,58.49867724867725,23.66622574955908
IRC,irc,International NGO,50.0,0.0,0.0,16.666666666666668
Ireland - Department of Foreign Affairs,irishaid,Government,50.0,0.0,76.49840762762152,42.16613587587384
IREX (International Research and Exchange Board),irex,International NGO,0.0,0.0,66.36904761904762,22.123015873015873
"Iringa Development of Youth, Disabled and Children Care",idydc,National NGO,0.0,0.0,0.0,0.0
Irise International,irise_int,International NGO,0.0,0.0,0.0,0.0
Irrawaddy Policy Exchange,ipe,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
Islamic Development Bank,isdb,Multilateral,25.0,0.0,76.25730994152046,33.75243664717349
Islamic Relief Worldwide,irw,International NGO,75.0,33.333333333333336,78.47222222222223,62.268518518518526
IT for Change,itforchange,"Academic, Training and Research",0.0,0.0,83.33333333333333,27.777777777777775
Itad,itad,Private Sector,0.0,0.0,62.84722222222223,20.949074074074076
ITECO - Centre de formation pour le développement,iteco,National NGO,0.0,0.0,0.0,0.0
IUCN Nederlands Comité,iucn_nl,International NGO,62.5,66.66666666666667,85.72222222222223,71.62962962962963
Japan International Cooperation Agency (JICA),jica,Government,50.0,12.666666666666666,68.46283929109133,43.70983531925267
Jeevika Trust,jeevika_trust,International NGO,0.0,0.0,0.0,0.0
Jinja district union of persons with disabilities,jidu2021,Regional NGO,0.0,0.0,54.02777777777778,18.00925925925926
Johns Hopkins University,gi-jhu,"Academic, Training and Research",0.0,0.0,0.0,0.0
Join For Water,protos,National NGO,37.5,93.33333333333333,86.002886002886,72.27873977873976
Jordan Open Source Association,josa,National NGO,0.0,0.0,0.0,0.0
Jordan River Foundation,jrf,National NGO,0.0,0.0,61.80555555555556,20.60185185185185
Joshua Orphan and Community Care,jocc_uk,International NGO,0.0,0.0,71.38888888888889,23.796296296296294
JoWomenomics,jowomenomics,National NGO,0.0,0.0,87.96296296296296,29.320987654320987
Just Associates,jass,International NGO,75.0,61.333333333333336,84.98677248677248,73.77336860670194
Justice For All Prison Fellowship Ethiopia,jfa-pfe,National NGO,37.5,0.0,79.86111111111111,39.120370370370374
Kadaster International,kad,Government,0.0,0.0,41.31944444444444,13.773148148148147
Karuna Mission Social Solidarity - KMSS,kmss,National NGO,0.0,0.0,0.0,0.0
Karuna Trust,karuna,International NGO,0.0,0.0,77.08333333333333,25.694444444444443
Kathmandu Medical College Public Limited,kmc,"Academic, Training and Research",0.0,0.0,0.0,0.0
Keele University,keele-university,"Academic, Training and Research",0.0,16.666666666666668,56.736111111111114,24.467592592592595
Kemitraan Bagi Pembaruan Tata Pemerintahan,kemitraan,National NGO,0.0,0.0,0.0,0.0
Kenya Community Development Foundation,kcdf,Foundation,0.0,0.0,88.88888888888889,29.62962962962963
Kenya Private Sector Alliance,kepsa,Private Sector,25.0,0.0,76.38888888888889,33.7962962962963
Kepa ry,kepa,National NGO,0.0,0.0,0.0,0.0
Kerk in Actie,kerk_in_actie,International NGO,0.0,0.0,80.55555555555556,26.85185185185185
Kesho Kenya,kesho_kenya,National NGO,0.0,0.0,0.0,0.0
kidasha,kidasha,International NGO,0.0,0.0,68.61111111111111,22.87037037037037
King Hussein Foundation,khf,National NGO,0.0,0.0,86.11111111111111,28.703703703703706
King Salman Humanitarian Aid and Relief Centre,ksrelief291,Government,87.5,18.666666666666668,74.82828290119481,60.33164985595383
King's College London,kingscollegelondon,"Academic, Training and Research",37.5,66.66666666666667,67.29166666666667,57.15277777777778
Kisumu Medical and Education Trust,kmet,National NGO,0.0,0.0,0.0,0.0
KITUO CHA SHERIA,kituo,National NGO,0.0,0.0,57.15277777777778,19.050925925925927
KIYO,kiyo,International NGO,37.5,100.0,85.87962962962963,74.45987654320987
Koepel van de Vlaamse Noord-Zuidbeweging 11.11.11 VZW,111111_publisher,National NGO,37.5,100.0,87.92211328976035,75.14070442992012
Koninklijk Nederlands Meteorologisch Instituut,knmi,Government,0.0,0.0,0.0,0.0
KPMG Advisory Limited (Tanzania),kpmgea,Private Sector,12.5,0.0,0.0,4.166666666666667
KPMG LLP,kpmgllp,Private Sector,12.5,0.0,45.55555555555556,19.35185185185185
KwaAfrica,kwaafrica,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Kwame Nkrumah University of Science and Technology,knust,"Academic, Training and Research",0.0,0.0,0.0,0.0
Kyiv School of Economics and Management,kse,"Academic, Training and Research",0.0,0.0,0.0,0.0
LAMB Health Care Foundation,lhcf,National NGO,0.0,0.0,68.61111111111111,22.87037037037037
Land Equity International,lei,Private Sector,0.0,0.0,54.02777777777778,18.00925925925926
Landell Mills,landell-mills,Private Sector,12.5,0.0,59.39814814814815,23.96604938271605
Larive International,larive,Private Sector,37.5,17.0,65.66666666666667,40.05555555555556
Laterite B.V.,laterite_bv,Private Sector,0.0,0.0,0.0,0.0
Laïcité et Humanisme en Afrique Centrale (LHAC),lhac,National NGO,37.5,100.0,83.33333333333333,73.6111111111111
Le Monde selon les femmes asbl,mondefemmes,National NGO,37.5,100.0,85.41666666666667,74.30555555555556
LEAD International,lead_international,International NGO,0.0,0.0,0.0,0.0
Leaders International,lifed_admin,International NGO,12.5,133.33333333333334,81.80555555555556,75.87962962962963
Leaders of Tomorrow,sqf,Private Sector,0.0,0.0,77.63888888888889,25.87962962962963
Learning for Life,learningforlife,International NGO,0.0,0.0,0.0,0.0
Legal Action Worldwide,law,International NGO,0.0,0.0,0.0,0.0
Lemann Foundation,lemann,Foundation,0.0,0.0,0.0,0.0
Leonard Cheshire Disability,lcd_admin,International NGO,0.0,0.0,66.31944444444444,22.10648148148148
Lepra,lepra,International NGO,0.0,0.0,0.0,0.0
Liga Internacional de Mujeres por la Paz y la Libertad - Limpal Colombia,limpal-colombia,National NGO,0.0,66.66666666666667,85.41666666666667,50.69444444444445
Light Castle Partners,lcp,Private Sector,0.0,0.0,0.0,0.0
Light For The World Belgium,lftw-be,National NGO,37.5,100.0,88.68055555555556,75.39351851851852
Light for the World International,lftw-int,International NGO,12.5,33.333333333333336,83.33333333333333,43.05555555555555
Link Community Development Scotland,lcds,International NGO,0.0,0.0,74.30555555555556,24.76851851851852
Linking Pin Africa Ltd,lpa,Private Sector,0.0,0.0,0.0,0.0
"Lithuania, Ministry of Foreign Affairs",lithuania_mfa,Government,0.0,0.0,0.0,0.0
Lively Minds,livelyminds,International NGO,0.0,0.0,0.0,0.0
Liverpool School of Tropical Medicine,lstm,"Academic, Training and Research",0.0,22.0,71.38888888888889,31.12962962962963
Living Earth Foundation,livingearth12,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
living peace institute,lpi,National NGO,25.0,0.0,0.0,8.333333333333334
LIWA programme trust,liwa-admin,"Academic, Training and Research",0.0,0.0,0.0,0.0
Local Development and Small Projects Support,ldsps,National NGO,0.0,0.0,0.0,0.0
London Business School,lbs,"Academic, Training and Research",0.0,0.0,0.0,0.0
London School of Economics and Political Science,lse,"Academic, Training and Research",25.0,44.0,65.90277777777777,44.96759259259259
Loughborough University,lboro,"Academic, Training and Research",12.5,11.0,67.4537037037037,30.3179012345679
LTS International Limited,lts,Private Sector,37.5,20.0,68.63095238095238,42.04365079365079
Luminate Foundation Inc.,luminate,Foundation,12.5,0.0,79.86111111111111,30.787037037037038
LVCT Health,lvct,National NGO,0.0,0.0,0.0,0.0
M&C Saatchi,mcs_new,Private Sector,0.0,0.0,0.0,0.0
Maastricht School of Management,msm-ipd,Foundation,0.0,0.0,0.0,0.0
MADE in Europe,mie-1134415,International NGO,0.0,0.0,70.13888888888889,23.37962962962963
MAG,mag,International NGO,62.5,0.0,71.0112563543936,44.503752118131196
Magariro,magariro,National NGO,0.0,0.0,0.0,0.0
Mainline,mainline,Foundation,0.0,0.0,0.0,0.0
Malaria Consortium,malariaconsortium,International NGO,75.0,0.0,67.03178716994506,47.343929056648356
Mama Cash,mamac,Foundation,12.5,66.66666666666667,82.87202380952382,54.01289682539683
MAMTA - Health Institute for Mother and Child,mamta_himc,National NGO,0.0,0.0,62.361111111111114,20.787037037037038
Mango Tree Property Management LTD,mangotree,Private Sector,0.0,0.0,0.0,0.0
MannionDaniels,manniondaniels,Private Sector,62.5,0.0,66.30694444444444,42.93564814814815
MapAction,mapaction,International NGO,0.0,33.333333333333336,63.94444444444444,32.425925925925924
marysmeals,marysmeals,International NGO,25.0,0.0,77.08333333333333,34.02777777777778
Mastercard Foundation,mastercard-foundation,Foundation,0.0,0.0,53.11111111111111,17.703703703703702
Max Foundation,max-foundation,Foundation,25.0,26.666666666666668,78.47222222222223,43.37962962962964
Maxwell Stamp PLC,mstamp,Private Sector,0.0,0.0,57.82407407407407,19.27469135802469
McKinsey & Company,mck,Private Sector,0.0,0.0,57.280092592592595,19.093364197530864
McKinsey Development Partners,mdp,Private Sector,0.0,0.0,54.02777777777778,18.00925925925926
MDF Global,mdf,Foundation,50.0,0.0,82.63888888888889,44.21296296296296
MedAccess Guarantee Limited,medaccess,Private Sector,0.0,0.0,55.416666666666664,18.47222222222222
Medair,medair,International NGO,0.0,0.0,60.27777777777778,20.09259259259259
Medecins du Monde Belgique - Dokters van de Wereld Belgïe,medecins,National NGO,37.5,54.0,89.18300653594771,60.2276688453159
Medecins du Monde France,mdm-fr,International NGO,0.0,0.0,51.25,17.083333333333332
Media Development Investment Fund,mdif,International NGO,0.0,0.0,0.0,0.0
Media Foundation for West Africa,mfwa,Regional NGO,0.0,0.0,88.88888888888889,29.62962962962963
"Medical Research Centre (MRC), Sierra Leone",mrc-sierra-leone,National NGO,0.0,0.0,0.0,0.0
MedicineAfrica Ltd.,medafrica,"Academic, Training and Research",0.0,0.0,0.0,0.0
Memisa,memisa,"Academic, Training and Research",37.5,100.0,85.87962962962963,74.45987654320987
Meningitis Research Foundation,mrf,International NGO,0.0,0.0,0.0,0.0
Mensen met een Missie,mm1,National NGO,62.5,66.66666666666667,80.758547008547,69.97507122507123
Mercy Corps Europe,mce,International NGO,87.5,12.666666666666666,72.34806788212362,57.50491151626343
Mercy Corps Global,mcg,International NGO,0.0,0.0,0.0,0.0
Mercy Corps Netherlands,mcn,International NGO,0.0,0.0,0.0,0.0
Mercy Ships UK Limited,msuk,International NGO,0.0,0.0,0.0,0.0
Mercy-USA for Aid and Development,mercy-usa,International NGO,0.0,0.0,76.38888888888889,25.462962962962962
MICAIA,mic-uk,International NGO,0.0,0.0,49.375,16.458333333333332
Micaia Foundation,micfound,National NGO,0.0,50.0,75.69444444444444,41.898148148148145
Micro Insurance Academy,mia_india,"Academic, Training and Research",0.0,0.0,0.0,0.0
MicroLoan Foundation,mlf,International NGO,0.0,0.0,0.0,0.0
Miel Maya Honing asbl,mmha,National NGO,37.5,77.33333333333333,84.72222222222223,66.51851851851852
Mifumi UK,mifumi_uk,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
Milieudefensie,foenl,National NGO,37.5,66.66666666666667,79.65102707749766,61.27256458138811
Millennium Challenge Corporation,millenniumchallenge,Government,87.5,0.0,80.48868828708348,55.99622942902783
Ministry of Foreign Affairs - United Arab Emirates (UAE),mofaic_uae,Government,25.0,0.0,70.83333333333333,31.944444444444443
Ministry of Foreign Affairs of  Japan,mofa-jpn,Government,12.5,0.0,60.154428904428904,24.218142968142967
Ministry of Foreign and European Affairs of the Slovak Republic,slovakaid,Government,12.5,0.0,64.21684208676704,25.572280695589015
Ministère de l'Economie et des Finances du Bénin,mefbenin,Government,0.0,0.0,0.0,0.0
Mission Øst,missioneast,International NGO,75.0,66.66666666666667,73.26388888888889,71.64351851851852
Mondiaal FNV,mondiaalfnv,National NGO,12.5,66.66666666666667,82.75462962962963,53.973765432098766
Montrose International LLP,montrose_llp,"Academic, Training and Research",87.5,0.0,0.0,29.166666666666668
mothers2mothers,m2m_sa,International NGO,0.0,0.0,67.08333333333333,22.36111111111111
Motivation,motivation,International NGO,12.5,0.0,70.83333333333333,27.777777777777775
Mott MacDonald Limited,mml,Private Sector,75.0,0.0,76.92234848484847,50.64078282828282
MSI Reproductive Choices,msi,International NGO,50.0,33.333333333333336,85.80246913580247,56.37860082304527
Mukisa Foundation,mukisa_foundation,National NGO,0.0,0.0,0.0,0.0
Mulanje Mission Hospital,mmh,National NGO,0.0,0.0,68.05555555555556,22.685185185185187
Multilateral Investment Fund,fomin,Multilateral,0.0,0.0,0.0,0.0
Musalaha Ministry of Reconciliation,mmr_admin2,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
Musawah Global Vision Berhad,musawah,International NGO,0.0,0.0,78.33333333333333,26.11111111111111
Muslim Aid,muslimaid,International NGO,12.5,0.0,63.05555555555556,25.185185185185187
MVO Nederland,mvo_nederland,Other Public Sector,37.5,0.0,0.0,12.5
Mzumbe University,m_u,"Academic, Training and Research",0.0,0.0,59.93055555555556,19.97685185185185
Médecins Sans Vacances,msv,National NGO,37.5,100.0,85.0,74.16666666666667
Nadji.Bi Sénégal SUARL,sn-ninea-50255162x2,Private Sector,0.0,0.0,60.27777777777778,20.09259259259259
NAGAAD,nagaad,National NGO,0.0,0.0,83.33333333333333,27.777777777777775
"Namati, Inc",namati_inc,International NGO,0.0,0.0,0.0,0.0
Nathan Associates London Ltd.,nathan,Private Sector,25.0,0.0,65.79545454545456,30.26515151515152
National Union of Women With Disabilities of Uganda,nuwodu,National NGO,0.0,66.66666666666667,94.44444444444444,53.7037037037037
Natural Resource Governance Institute (NRGI),nrgi,International NGO,0.0,0.0,0.0,0.0
"Natural Resources Institute, University of Greenwich.",nri,"Academic, Training and Research",0.0,0.0,57.342171717171716,19.11405723905724
Nature and Development Foundation,ndf_fgm,National NGO,0.0,0.0,74.30555555555556,24.76851851851852
Near East Foundation (NEF USA),nef_usa,International NGO,0.0,0.0,0.0,0.0
Near East Foundation Mali (NEF Mali),nef_mali,International NGO,0.0,0.0,0.0,0.0
Near East Foundation UK (NEF UK),nef-uk,International NGO,0.0,0.0,0.0,0.0
Neem Foundation,neem,National NGO,0.0,0.0,0.0,0.0
Nepal Disabled Human Rights Center,dhrc_nepal,National NGO,0.0,0.0,66.52777777777777,22.175925925925924
Nepal Netra Jyoti Sangh,nnjs_nepal,National NGO,0.0,0.0,0.0,0.0
Netherlands - Ministry of Foreign Affairs,minbuza_nl,Government,75.0,80.0,87.06464043479107,80.68821347826369
Netherlands Commission for Environmental Assessment,ncea,Foundation,50.0,11.0,69.36728395061728,43.45576131687242
Netherlands Enterprise Agency (RVO),rvo,Government,100.0,3.6666666666666665,83.6202093722498,62.42895867963883
